,Date,country,Deaths,Recovered,Active,New cases
14722,2020-04-09,Qatar,6,206,2164,166
14723,2020-04-09,Romania,248,647,4307,441
14724,2020-04-09,Russia,76,698,9357,1459
14725,2020-04-09,Rwanda,0,7,103,0
14726,2020-04-09,Saint Kitts and Nevis,0,0,11,0
14727,2020-04-09,Saint Lucia,0,1,13,0
14728,2020-04-09,Saint Vincent and the Grenadines,0,1,11,4
14729,2020-04-09,San Marino,34,49,250,54
14730,2020-04-09,Sao Tome and Principe,0,0,4,0
14731,2020-04-09,Saudi Arabia,44,666,2577,355
14732,2020-04-09,Senegal,2,123,125,6
14733,2020-04-09,Serbia,66,0,2801,201
14734,2020-04-09,Seychelles,0,0,11,0
14735,2020-04-09,Sierra Leone,0,0,7,0
14736,2020-04-09,Singapore,6,460,1444,287
14737,2020-04-09,Slovakia,2,23,676,19
14738,2020-04-09,Slovenia,43,128,953,33
14739,2020-04-09,Somalia,1,1,10,0
14740,2020-04-09,South Africa,18,95,1821,89
14741,2020-04-09,South Korea,204,6973,3246,39
14742,2020-04-09,South Sudan,0,0,3,1
14743,2020-04-09,Spain,15447,52165,85610,5002
14744,2020-04-09,Sri Lanka,7,49,134,1
14745,2020-04-09,Sudan,2,2,11,1
14746,2020-04-09,Suriname,1,4,5,0
14747,2020-04-09,Sweden,793,0,8348,722
14748,2020-04-09,Switzerland,948,10600,12503,771
14749,2020-04-09,Syria,2,0,17,0
14750,2020-04-09,Taiwan*,5,67,308,1
14751,2020-04-09,Tajikistan,0,0,0,0
14752,2020-04-09,Tanzania,1,5,19,0
14753,2020-04-09,Thailand,32,940,1451,54
14754,2020-04-09,Timor-Leste,0,0,1,0
14755,2020-04-09,Togo,3,24,46,3
14756,2020-04-09,Trinidad and Tobago,8,1,100,2
14757,2020-04-09,Tunisia,25,25,593,15
14758,2020-04-09,Turkey,908,2142,39232,4056
14759,2020-04-09,US,20638,25410,418394,34756
14760,2020-04-09,Uganda,0,0,53,0
14761,2020-04-09,Ukraine,57,45,1790,224
14762,2020-04-09,United Arab Emirates,14,268,2708,331
14763,2020-04-09,United Kingdom,9631,359,72303,4906
14764,2020-04-09,Uruguay,7,206,260,17
14765,2020-04-09,Uzbekistan,3,38,541,37
14766,2020-04-09,Venezuela,9,84,78,4
14767,2020-04-09,Vietnam,0,128,127,4
14768,2020-04-09,West Bank and Gaza,1,44,218,0
14769,2020-04-09,Western Sahara,0,0,4,0
14770,2020-04-09,Yemen,0,0,0,0
14771,2020-04-09,Zambia,1,24,14,0
14772,2020-04-09,Zimbabwe,3,0,8,0
14773,2020-04-10,Afghanistan,15,32,474,37
14774,2020-04-10,Albania,23,182,211,7
14775,2020-04-10,Algeria,256,405,1100,95
14776,2020-04-10,Andorra,26,71,504,18
14777,2020-04-10,Angola,2,2,15,0
14778,2020-04-10,Antigua and Barbuda,2,0,17,0
14779,2020-04-10,Argentina,82,375,1518,180
14780,2020-04-10,Armenia,12,149,776,16
14781,2020-04-10,Australia,54,1793,4368,107
14782,2020-04-10,Austria,319,6064,7172,311
14783,2020-04-10,Azerbaijan,10,159,822,65
14784,2020-04-10,Bahamas,8,5,29,1
14785,2020-04-10,Bahrain,6,539,380,38
14786,2020-04-10,Bangladesh,27,33,364,94
14787,2020-04-10,Barbados,4,11,52,1
14788,2020-04-10,Belarus,19,169,1793,495
14789,2020-04-10,Belgium,3019,5568,18080,1684
14790,2020-04-10,Belize,2,0,8,1
14791,2020-04-10,Benin,1,5,29,9
14792,2020-04-10,Bhutan,0,2,3,0
14793,2020-04-10,Bolivia,19,2,247,4
14794,2020-04-10,Bosnia and Herzegovina,36,129,736,43
14795,2020-04-10,Botswana,1,0,12,0
14796,2020-04-10,Brazil,1057,173,18408,1546
14797,2020-04-10,Brunei,1,99,36,1
14798,2020-04-10,Bulgaria,25,54,556,17
14799,2020-04-10,Burkina Faso,24,146,273,0
14800,2020-04-10,Burma,3,2,22,4
14801,2020-04-10,Burundi,0,0,3,0
14802,2020-04-10,Cabo Verde,1,1,5,0
14803,2020-04-10,Cambodia,0,72,47,0
14804,2020-04-10,Cameroon,12,98,710,90
14805,2020-04-10,Canada,556,0,21490,1405
14806,2020-04-10,Central African Republic,0,0,8,0
14807,2020-04-10,Chad,0,2,9,0
14808,2020-04-10,Chile,65,1571,5059,529
14809,2020-04-10,China,3340,76226,3375,58
14810,2020-04-10,Colombia,80,197,2196,250
14811,2020-04-10,Comoros,0,0,0,0
14812,2020-04-10,Congo (Brazzaville),5,5,50,0
14813,2020-04-10,Congo (Kinshasa),20,13,182,35
14814,2020-04-10,Costa Rica,3,42,513,19
14815,2020-04-10,Cote d'Ivoire,3,52,389,0
14816,2020-04-10,Croatia,21,231,1243,88
14817,2020-04-10,Cuba,15,51,498,49
14818,2020-04-10,Cyprus,10,58,527,31
14819,2020-04-10,Czechia,119,346,5267,163
14820,2020-04-10,Denmark,247,1918,3838,184
14821,2020-04-10,Djibouti,1,36,113,15
14822,2020-04-10,Dominica,0,5,11,1
14823,2020-04-10,Dominican Republic,126,98,2396,271
14824,2020-04-10,Ecuador,297,368,6496,2196
14825,2020-04-10,Egypt,135,384,1275,95
14826,2020-04-10,El Salvador,6,15,96,14
14827,2020-04-10,Equatorial Guinea,0,3,15,0
14828,2020-04-10,Eritrea,0,0,34,1
14829,2020-04-10,Estonia,24,93,1141,51
14830,2020-04-10,Eswatini,0,7,5,0
14831,2020-04-10,Ethiopia,3,4,58,9
14832,2020-04-10,Fiji,0,0,16,1
14833,2020-04-10,Finland,48,300,2421,164
14834,2020-04-10,France,13215,25195,53328,4372
14835,2020-04-10,Gabon,1,1,42,0
14836,2020-04-10,Gambia,1,2,1,0
14837,2020-04-10,Georgia,3,54,177,16
14838,2020-04-10,Germany,2767,53913,65491,3990
14839,2020-04-10,Ghana,6,4,368,0
14840,2020-04-10,Greece,92,269,1650,56
14841,2020-04-10,Greenland,0,11,0,0
14842,2020-04-10,Grenada,0,0,14,2
14843,2020-04-10,Guatemala,3,17,106,31
14844,2020-04-10,Guinea,0,15,197,18
14845,2020-04-10,Guinea-Bissau,0,0,36,0
14846,2020-04-10,Guyana,6,8,23,0
14847,2020-04-10,Haiti,2,0,29,1
14848,2020-04-10,Holy See,0,2,6,0
14849,2020-04-10,Honduras,23,7,352,39
14850,2020-04-10,Hungary,77,112,1001,210
14851,2020-04-10,Iceland,7,751,917,27
14852,2020-04-10,India,246,774,6578,873
14853,2020-04-10,Indonesia,306,282,2924,219
14854,2020-04-10,Iran,4232,35465,28495,1972
14855,2020-04-10,Iraq,70,550,659,47
14856,2020-04-10,Ireland,287,25,7777,1515
14857,2020-04-10,Israel,95,1183,9130,440
14858,2020-04-10,Italy,18849,30455,98273,3951
14859,2020-04-10,Jamaica,4,13,46,0
14860,2020-04-10,Japan,125,685,5440,636
14861,2020-04-10,Jordan,7,170,195,0
14862,2020-04-10,Kazakhstan,10,64,738,31
14863,2020-04-10,Kenya,7,22,160,5
14864,2020-04-10,Kosovo,7,52,191,66
14865,2020-04-10,Kuwait,1,123,869,83
14866,2020-04-10,Kyrgyzstan,5,35,258,18
14867,2020-04-10,Laos,0,0,16,0
14868,2020-04-10,Latvia,3,16,593,23
14869,2020-04-10,Lebanon,20,76,513,27
14870,2020-04-10,Lesotho,0,0,0,0
14871,2020-04-10,Liberia,5,3,29,6
14872,2020-04-10,Libya,1,8,15,0
14873,2020-04-10,Liechtenstein,1,70,8,1
14874,2020-04-10,Lithuania,22,54,923,44
14875,2020-04-10,Luxembourg,54,500,2669,108
14876,2020-04-10,Madagascar,0,11,82,0
14877,2020-04-10,Malawi,1,0,8,1
14878,2020-04-10,Malaysia,70,1830,2446,118
14879,2020-04-10,Maldives,0,13,6,0
14880,2020-04-10,Mali,7,22,58,13
14881,2020-04-10,Malta,2,16,332,13
14882,2020-04-10,Mauritania,1,2,4,0
14883,2020-04-10,Mauritius,9,23,286,4
14884,2020-04-10,Mexico,233,633,2978,403
14885,2020-04-10,Moldova,29,56,1353,149
14886,2020-04-10,Monaco,1,5,84,6
14887,2020-04-10,Mongolia,0,4,12,0
14888,2020-04-10,Montenegro,2,4,249,3
14889,2020-04-10,Morocco,107,122,1219,74
14890,2020-04-10,Mozambique,0,0,20,3
14891,2020-04-10,Namibia,0,3,13,0
14892,2020-04-10,Nepal,0,1,8,0
14893,2020-04-10,Netherlands,2520,37,20690,1346
14894,2020-04-10,New Zealand,2,373,908,44
14895,2020-04-10,Nicaragua,1,0,6,0
14896,2020-04-10,Niger,11,41,386,28
14897,2020-04-10,Nigeria,7,58,240,17
14898,2020-04-10,North Macedonia,32,41,638,48
14899,2020-04-10,Norway,113,32,6169,103
14900,2020-04-10,Oman,3,109,372,27
14901,2020-04-10,Pakistan,86,762,4163,316
14902,2020-04-10,Panama,66,16,2670,224
14903,2020-04-10,Papua New Guinea,0,0,2,0
14904,2020-04-10,Paraguay,6,18,105,5
14905,2020-04-10,Peru,169,1569,4159,641
14906,2020-04-10,Philippines,221,140,3834,119
14907,2020-04-10,Poland,181,318,5456,380
14908,2020-04-10,Portugal,435,233,14804,1516
14909,2020-04-10,Qatar,6,227,2279,136
14910,2020-04-10,Romania,270,729,4468,265
14911,2020-04-10,Russia,94,795,11028,1786
14912,2020-04-10,Rwanda,0,7,111,8
14913,2020-04-10,Saint Kitts and Nevis,0,0,12,1
14914,2020-04-10,Saint Lucia,0,1,14,1
14915,2020-04-10,Saint Vincent and the Grenadines,0,1,11,0
14916,2020-04-10,San Marino,34,50,260,11
14917,2020-04-10,Sao Tome and Principe,0,0,4,0
14918,2020-04-10,Saudi Arabia,47,685,2919,364
14919,2020-04-10,Senegal,2,137,126,15
14920,2020-04-10,Serbia,71,0,3034,238
14921,2020-04-10,Seychelles,0,0,11,0
14922,2020-04-10,Sierra Leone,0,0,8,1
14923,2020-04-10,Singapore,7,492,1609,198
14924,2020-04-10,Slovakia,2,23,690,14
14925,2020-04-10,Slovenia,45,137,978,36
14926,2020-04-10,Somalia,1,1,19,9
14927,2020-04-10,South Africa,24,410,1569,69
14928,2020-04-10,South Korea,208,7117,3125,27
14929,2020-04-10,South Sudan,0,0,4,1
14930,2020-04-10,Spain,16081,55668,86524,5051
14931,2020-04-10,Sri Lanka,7,54,129,0
14932,2020-04-10,Sudan,2,2,13,2
14933,2020-04-10,Suriname,1,4,5,0
14934,2020-04-10,Sweden,870,0,8815,544
14935,2020-04-10,Switzerland,1002,11100,12449,500
14936,2020-04-10,Syria,2,0,17,0
14937,2020-04-10,Taiwan*,6,91,285,2
14938,2020-04-10,Tajikistan,0,0,0,0
14939,2020-04-10,Tanzania,3,5,24,7
14940,2020-04-10,Thailand,33,1013,1427,50
14941,2020-04-10,Timor-Leste,0,0,2,1
14942,2020-04-10,Togo,3,25,48,3
14943,2020-04-10,Trinidad and Tobago,8,1,100,0
14944,2020-04-10,Tunisia,25,25,621,28
14945,2020-04-10,Turkey,1006,2423,43600,4747
14946,2020-04-10,US,22731,28790,446422,33501
14947,2020-04-10,Uganda,0,0,53,0
14948,2020-04-10,Ukraine,69,61,2073,311
14949,2020-04-10,United Arab Emirates,16,418,2926,370
14950,2020-04-10,United Kingdom,10784,588,75288,4367
14951,2020-04-10,Uruguay,7,214,273,21
14952,2020-04-10,Uzbekistan,3,42,579,42
14953,2020-04-10,Venezuela,9,84,78,0
14954,2020-04-10,Vietnam,0,144,113,2
14955,2020-04-10,West Bank and Gaza,2,45,220,4
14956,2020-04-10,Western Sahara,0,0,4,0
14957,2020-04-10,Yemen,0,0,1,1
14958,2020-04-10,Zambia,2,25,13,1
14959,2020-04-10,Zimbabwe,3,0,10,2
14960,2020-04-11,Afghanistan,18,32,505,34
14961,2020-04-11,Albania,23,197,213,17
14962,2020-04-11,Algeria,275,460,1090,64
14963,2020-04-11,Andorra,26,71,504,0
14964,2020-04-11,Angola,2,4,13,0
14965,2020-04-11,Antigua and Barbuda,2,0,19,2
14966,2020-04-11,Argentina,83,440,1452,0
14967,2020-04-11,Armenia,13,173,781,30
14968,2020-04-11,Australia,57,1806,4440,88
14969,2020-04-11,Austria,337,6604,6865,251
14970,2020-04-11,Azerbaijan,11,200,847,67
14971,2020-04-11,Bahamas,8,5,33,4
14972,2020-04-11,Bahrain,6,555,479,115
14973,2020-04-11,Bangladesh,30,36,416,58
14974,2020-04-11,Barbados,4,11,53,1
14975,2020-04-11,Belarus,23,172,2031,245
14976,2020-04-11,Belgium,3346,5986,18686,1351
14977,2020-04-11,Belize,2,0,11,3
14978,2020-04-11,Benin,1,5,29,0
14979,2020-04-11,Bhutan,0,2,3,0
14980,2020-04-11,Bolivia,20,2,253,7
14981,2020-04-11,Bosnia and Herzegovina,37,139,770,45
14982,2020-04-11,Botswana,1,0,12,0
14983,2020-04-11,Brazil,1124,173,19430,1089
14984,2020-04-11,Brunei,1,104,31,0
14985,2020-04-11,Bulgaria,28,62,571,26
14986,2020-04-11,Burkina Faso,27,155,302,41
14987,2020-04-11,Burma,3,2,33,11
14988,2020-04-11,Burundi,0,0,5,2
14989,2020-04-11,Cabo Verde,1,1,6,1
14990,2020-04-11,Cambodia,0,75,45,1
14991,2020-04-11,Cameroon,12,98,710,0
14992,2020-04-11,Canada,653,0,22650,1257
14993,2020-04-11,Central African Republic,0,0,8,0
14994,2020-04-11,Chad,0,2,9,0
14995,2020-04-11,Chile,73,1864,5429,671
14996,2020-04-11,China,3343,76312,3359,73
14997,2020-04-11,Colombia,100,214,2395,236
14998,2020-04-11,Comoros,0,0,0,0
14999,2020-04-11,Congo (Brazzaville),5,5,50,0
15000,2020-04-11,Congo (Kinshasa),20,16,187,8
15001,2020-04-11,Costa Rica,3,49,525,19
15002,2020-04-11,Cote d'Ivoire,4,58,471,89
15003,2020-04-11,Croatia,21,323,1190,39
15004,2020-04-11,Cuba,16,77,527,56
15005,2020-04-11,Cyprus,10,61,545,21
15006,2020-04-11,Czechia,129,411,5291,99
15007,2020-04-11,Denmark,260,2100,3820,177
15008,2020-04-11,Djibouti,2,36,149,37
15009,2020-04-11,Dominica,0,5,11,0
15010,2020-04-11,Dominican Republic,135,108,2516,139
15011,2020-04-11,Ecuador,315,411,6531,96
15012,2020-04-11,Egypt,146,426,1367,145
15013,2020-04-11,El Salvador,6,19,93,1
15014,2020-04-11,Equatorial Guinea,0,3,15,0
15015,2020-04-11,Eritrea,0,0,34,0
15016,2020-04-11,Estonia,24,93,1187,46
15017,2020-04-11,Eswatini,0,7,5,0
15018,2020-04-11,Ethiopia,3,10,56,4
15019,2020-04-11,Fiji,0,0,16,0
15020,2020-04-11,Finland,49,300,2556,136
15021,2020-04-11,France,13851,26663,54349,3125
15022,2020-04-11,Gabon,1,1,44,2
15023,2020-04-11,Gambia,1,2,6,5
15024,2020-04-11,Georgia,3,60,179,8
15025,2020-04-11,Germany,2736,57400,64772,2737
15026,2020-04-11,Ghana,8,4,396,30
15027,2020-04-11,Greece,93,269,1719,70
15028,2020-04-11,Greenland,0,11,0,0
15029,2020-04-11,Grenada,0,0,14,0
15030,2020-04-11,Guatemala,3,19,115,11
15031,2020-04-11,Guinea,0,17,233,38
15032,2020-04-11,Guinea-Bissau,0,0,38,2
15033,2020-04-11,Guyana,6,8,31,8
15034,2020-04-11,Haiti,2,0,31,2
15035,2020-04-11,Holy See,0,2,6,0
15036,2020-04-11,Honduras,24,7,361,10
15037,2020-04-11,Hungary,85,115,1110,120
15038,2020-04-11,Iceland,8,841,840,14
15039,2020-04-11,India,288,969,7189,848
15040,2020-04-11,Indonesia,327,286,3229,330
15041,2020-04-11,Iran,4357,41947,23725,1837
15042,2020-04-11,Iraq,72,601,645,39
15043,2020-04-11,Ireland,320,25,8583,839
15044,2020-04-11,Israel,101,1341,9301,335
15045,2020-04-11,Italy,19468,32534,100269,4694
15046,2020-04-11,Jamaica,4,13,48,2
15047,2020-04-11,Japan,138,762,6051,701
15048,2020-04-11,Jordan,7,177,197,9
15049,2020-04-11,Kazakhstan,10,81,774,53
15050,2020-04-11,Kenya,7,24,160,2
15051,2020-04-11,Kosovo,7,58,218,33
15052,2020-04-11,Kuwait,1,133,1020,161
15053,2020-04-11,Kyrgyzstan,5,44,290,41
15054,2020-04-11,Laos,0,0,18,2
15055,2020-04-11,Latvia,3,16,611,18
15056,2020-04-11,Lebanon,20,77,522,10
15057,2020-04-11,Lesotho,0,0,0,0
15058,2020-04-11,Liberia,5,3,40,11
15059,2020-04-11,Libya,1,8,15,0
15060,2020-04-11,Liechtenstein,1,72,6,0
15061,2020-04-11,Lithuania,23,54,949,27
15062,2020-04-11,Luxembourg,62,500,2708,47
15063,2020-04-11,Madagascar,0,11,91,9
15064,2020-04-11,Malawi,2,0,10,3
15065,2020-04-11,Malaysia,73,1995,2462,184
15066,2020-04-11,Maldives,0,13,6,0
15067,2020-04-11,Mali,7,22,58,0
15068,2020-04-11,Malta,3,16,351,20
15069,2020-04-11,Mauritania,1,2,4,0
15070,2020-04-11,Mauritius,9,28,282,1
15071,2020-04-11,Mexico,273,633,3313,375
15072,2020-04-11,Moldova,30,75,1455,122
15073,2020-04-11,Monaco,1,5,86,2
15074,2020-04-11,Mongolia,0,4,12,0
15075,2020-04-11,Montenegro,2,5,256,8
15076,2020-04-11,Morocco,111,146,1288,97
15077,2020-04-11,Mozambique,0,0,20,0
15078,2020-04-11,Namibia,0,3,13,0
15079,2020-04-11,Nepal,0,1,8,0
15080,2020-04-11,Netherlands,2653,41,21875,1322
15081,2020-04-11,New Zealand,4,422,886,29
15082,2020-04-11,Nicaragua,1,0,7,1
15083,2020-04-11,Niger,11,41,439,53
15084,2020-04-11,Nigeria,10,70,238,13
15085,2020-04-11,North Macedonia,34,41,685,49
15086,2020-04-11,Norway,119,32,6258,95
15087,2020-04-11,Oman,3,109,434,62
15088,2020-04-11,Pakistan,91,1028,4111,219
15089,2020-04-11,Panama,74,17,2883,222
15090,2020-04-11,Papua New Guinea,0,0,2,0
15091,2020-04-11,Paraguay,6,18,109,4
15092,2020-04-11,Peru,181,1739,4928,951
15093,2020-04-11,Philippines,247,157,4024,233
15094,2020-04-11,Poland,208,375,5773,401
15095,2020-04-11,Portugal,470,266,15251,515
15096,2020-04-11,Qatar,6,247,2475,216
15097,2020-04-11,Romania,291,758,4941,523
15098,2020-04-11,Russia,106,1045,12433,1667
15099,2020-04-11,Rwanda,0,18,102,2
15100,2020-04-11,Saint Kitts and Nevis,0,0,12,0
15101,2020-04-11,Saint Lucia,0,1,14,0
15102,2020-04-11,Saint Vincent and the Grenadines,0,1,11,0
15103,2020-04-11,San Marino,35,53,268,12
15104,2020-04-11,Sao Tome and Principe,0,0,4,0
15105,2020-04-11,Saudi Arabia,52,720,3261,382
15106,2020-04-11,Senegal,2,152,124,13
15107,2020-04-11,Serbia,74,0,3306,275
15108,2020-04-11,Seychelles,0,0,11,0
15109,2020-04-11,Sierra Leone,0,0,8,0
15110,2020-04-11,Singapore,8,528,1763,191
15111,2020-04-11,Slovakia,2,23,703,13
15112,2020-04-11,Slovenia,50,148,990,28
15113,2020-04-11,Somalia,1,1,19,0
15114,2020-04-11,South Africa,25,410,1593,25
15115,2020-04-11,South Korea,211,7243,3026,30
15116,2020-04-11,South Sudan,0,0,4,0
15117,2020-04-11,Spain,16606,59109,87312,4754
15118,2020-04-11,Sri Lanka,7,54,137,8
15119,2020-04-11,Sudan,2,2,15,2
15120,2020-04-11,Suriname,1,4,5,0
15121,2020-04-11,Sweden,887,0,9264,466
15122,2020-04-11,Switzerland,1036,12100,11971,556
15123,2020-04-11,Syria,2,0,23,6
15124,2020-04-11,Taiwan*,6,99,280,3
15125,2020-04-11,Tajikistan,0,0,0,0
15126,2020-04-11,Tanzania,3,5,24,0
15127,2020-04-11,Thailand,35,1135,1348,45
15128,2020-04-11,Timor-Leste,0,0,2,0
15129,2020-04-11,Togo,3,25,48,0
15130,2020-04-11,Trinidad and Tobago,8,12,92,3
15131,2020-04-11,Tunisia,28,43,614,14
15132,2020-04-11,Turkey,1101,2965,48101,5138
15133,2020-04-11,US,24777,31270,471922,30026
15134,2020-04-11,Uganda,0,4,49,0
15135,2020-04-11,Ukraine,73,79,2359,308
15136,2020-04-11,United Arab Emirates,20,588,3128,376
15137,2020-04-11,United Kingdom,11625,622,78026,3613
15138,2020-04-11,Uruguay,7,224,270,7
15139,2020-04-11,Uzbekistan,4,42,721,143
15140,2020-04-11,Venezuela,9,93,73,4
15141,2020-04-11,Vietnam,0,144,114,1
15142,2020-04-11,West Bank and Gaza,2,57,209,1
15143,2020-04-11,Western Sahara,0,0,4,0
15144,2020-04-11,Yemen,0,0,1,0
15145,2020-04-11,Zambia,2,28,10,0
15146,2020-04-11,Zimbabwe,3,0,11,1
15147,2020-04-12,Afghanistan,18,32,557,52
15148,2020-04-12,Albania,23,217,206,13
15149,2020-04-12,Algeria,293,591,1030,89
15150,2020-04-12,Andorra,29,128,481,37
15151,2020-04-12,Angola,2,4,13,0
15152,2020-04-12,Antigua and Barbuda,2,0,19,0
15153,2020-04-12,Argentina,90,468,1584,167
15154,2020-04-12,Armenia,13,197,803,46
15155,2020-04-12,Australia,60,1806,4449,12
15156,2020-04-12,Austria,350,6987,6608,139
15157,2020-04-12,Azerbaijan,11,250,837,40
15158,2020-04-12,Bahamas,8,5,33,0
15159,2020-04-12,Bahrain,6,558,572,96
15160,2020-04-12,Bangladesh,34,39,548,139
15161,2020-04-12,Barbados,4,11,56,3
15162,2020-04-12,Belarus,26,203,2349,352
15163,2020-04-12,Belgium,3600,6463,19584,1629
15164,2020-04-12,Belize,2,0,12,1
15165,2020-04-12,Benin,1,5,29,0
15166,2020-04-12,Bhutan,0,2,3,0
15167,2020-04-12,Bolivia,24,2,274,25
15168,2020-04-12,Bosnia and Herzegovina,39,193,777,63
15169,2020-04-12,Botswana,1,0,12,0
15170,2020-04-12,Brazil,1223,173,20796,1465
15171,2020-04-12,Brunei,1,106,29,0
15172,2020-04-12,Bulgaria,29,68,578,14
15173,2020-04-12,Burkina Faso,27,161,309,13
15174,2020-04-12,Burma,4,2,35,3
15175,2020-04-12,Burundi,0,0,5,0
15176,2020-04-12,Cabo Verde,1,1,6,0
15177,2020-04-12,Cambodia,0,77,45,2
15178,2020-04-12,Cameroon,12,98,710,0
15179,2020-04-12,Canada,713,0,23573,983
15180,2020-04-12,Central African Republic,0,0,8,0
15181,2020-04-12,Chad,0,2,16,7
15182,2020-04-12,Chile,80,2059,5513,286
15183,2020-04-12,China,3343,76390,3401,120
15184,2020-04-12,Colombia,109,270,2397,67
15185,2020-04-12,Comoros,0,0,0,0
15186,2020-04-12,Congo (Brazzaville),5,5,50,0
15187,2020-04-12,Congo (Kinshasa),20,16,198,11
15188,2020-04-12,Costa Rica,3,56,536,18
15189,2020-04-12,Cote d'Ivoire,5,85,484,41
15190,2020-04-12,Croatia,23,373,1204,66
15191,2020-04-12,Cuba,18,92,559,49
15192,2020-04-12,Cyprus,11,65,557,17
15193,2020-04-12,Czechia,138,464,5389,160
15194,2020-04-12,Denmark,273,2280,3805,178
15195,2020-04-12,Djibouti,2,36,176,27
15196,2020-04-12,Dominica,0,8,8,0
15197,2020-04-12,Dominican Republic,173,131,2663,208
15198,2020-04-12,Ecuador,333,501,6632,209
15199,2020-04-12,Egypt,159,589,1317,126
15200,2020-04-12,El Salvador,6,21,98,7
15201,2020-04-12,Equatorial Guinea,0,3,18,3
15202,2020-04-12,Eritrea,0,0,34,0
15203,2020-04-12,Estonia,25,98,1186,5
15204,2020-04-12,Eswatini,0,7,7,2
15205,2020-04-12,Ethiopia,3,10,58,2
15206,2020-04-12,Fiji,0,0,16,0
15207,2020-04-12,Finland,56,300,2618,69
15208,2020-04-12,France,14412,27469,79831,26849
15209,2020-04-12,Gabon,1,1,47,3
15210,2020-04-12,Gambia,1,2,6,0
15211,2020-04-12,Georgia,3,67,187,15
15212,2020-04-12,Germany,3022,60300,64532,2946
15213,2020-04-12,Ghana,8,4,554,158
15214,2020-04-12,Greece,98,269,1747,33
15215,2020-04-12,Greenland,0,11,0,0
15216,2020-04-12,Grenada,0,0,14,0
15217,2020-04-12,Guatemala,5,19,131,18
15218,2020-04-12,Guinea,0,17,233,0
15219,2020-04-12,Guinea-Bissau,0,0,38,0
15220,2020-04-12,Guyana,6,8,31,0
15221,2020-04-12,Haiti,3,0,30,0
15222,2020-04-12,Holy See,0,2,6,0
15223,2020-04-12,Honduras,25,7,361,1
15224,2020-04-12,Hungary,99,118,1193,100
15225,2020-04-12,Iceland,8,889,804,12
15226,2020-04-12,India,331,1080,7794,759
15227,2020-04-12,Indonesia,373,359,3509,399
15228,2020-04-12,Iran,4474,43894,23318,1657
15229,2020-04-12,Iraq,76,640,636,34
15230,2020-04-12,Ireland,334,25,9296,727
15231,2020-04-12,Israel,103,1627,9415,402
15232,2020-04-12,Italy,19899,34211,102253,4092
15233,2020-04-12,Jamaica,4,13,52,4
15234,2020-04-12,Japan,147,762,6564,522
15235,2020-04-12,Jordan,7,201,181,8
15236,2020-04-12,Kazakhstan,10,99,842,86
15237,2020-04-12,Kenya,8,25,164,6
15238,2020-04-12,Kosovo,7,58,218,0
15239,2020-04-12,Kuwait,1,142,1091,80
15240,2020-04-12,Kyrgyzstan,5,54,318,38
15241,2020-04-12,Laos,0,0,19,1
15242,2020-04-12,Latvia,5,16,630,21
15243,2020-04-12,Lebanon,20,80,530,11
15244,2020-04-12,Lesotho,0,0,0,0
15245,2020-04-12,Liberia,5,3,42,2
15246,2020-04-12,Libya,1,9,15,1
15247,2020-04-12,Liechtenstein,1,77,1,0
15248,2020-04-12,Lithuania,23,97,933,27
15249,2020-04-12,Luxembourg,66,500,2715,11
15250,2020-04-12,Madagascar,0,20,86,4
15251,2020-04-12,Malawi,2,0,11,1
15252,2020-04-12,Malaysia,76,2108,2499,153
15253,2020-04-12,Maldives,0,14,6,1
15254,2020-04-12,Mali,9,22,74,18
15255,2020-04-12,Malta,3,44,331,8
15256,2020-04-12,Mauritania,1,2,4,0
15257,2020-04-12,Mauritius,9,42,273,5
15258,2020-04-12,Mexico,296,1772,2593,442
15259,2020-04-12,Moldova,31,94,1537,102
15260,2020-04-12,Monaco,1,6,86,1
15261,2020-04-12,Mongolia,0,4,12,0
15262,2020-04-12,Montenegro,3,5,264,9
15263,2020-04-12,Morocco,118,177,1366,116
15264,2020-04-12,Mozambique,0,0,21,1
15265,2020-04-12,Namibia,0,3,13,0
15266,2020-04-12,Nepal,0,1,11,3
15267,2020-04-12,Netherlands,2747,45,22951,1174
15268,2020-04-12,New Zealand,4,471,855,18
15269,2020-04-12,Nicaragua,1,4,4,1
15270,2020-04-12,Niger,12,75,442,38
15271,2020-04-12,Nigeria,10,85,228,5
15272,2020-04-12,North Macedonia,34,41,753,68
15273,2020-04-12,Norway,128,32,6365,116
15274,2020-04-12,Oman,4,109,486,53
15275,2020-04-12,Pakistan,93,1095,4308,266
15276,2020-04-12,Panama,79,23,3132,260
15277,2020-04-12,Papua New Guinea,0,0,2,0
15278,2020-04-12,Paraguay,6,22,106,1
15279,2020-04-12,Peru,193,1798,5528,671
15280,2020-04-12,Philippines,297,197,4154,220
15281,2020-04-12,Poland,232,439,6003,318
15282,2020-04-12,Portugal,504,277,15804,598
15283,2020-04-12,Qatar,7,275,2697,251
15284,2020-04-12,Romania,316,852,5132,310
15285,2020-04-12,Russia,130,1291,14349,2186
15286,2020-04-12,Rwanda,0,25,101,6
15287,2020-04-12,Saint Kitts and Nevis,0,0,12,0
15288,2020-04-12,Saint Lucia,0,4,11,0
15289,2020-04-12,Saint Vincent and the Grenadines,0,1,11,0
15290,2020-04-12,San Marino,35,53,268,0
15291,2020-04-12,Sao Tome and Principe,0,0,4,0
15292,2020-04-12,Saudi Arabia,59,761,3642,429
